item_key,title,sources,decisions,queue_only_in,superseded,superseded_collections,current_tags,tags_to_add,all_desired_tags
S2WWTKZZ,Ethnonationalism by algorithm,ssrn,,ssrn,,,,source:ssrn,source:ssrn
Y2C5NBTX,The new frontier: regulating artificial intelligence in Singapore,ssrn,,ssrn,,,,source:ssrn,source:ssrn
G3WAWYHB,Governing rapid technological change: policy delphi on the future of European AI governance,ssrn,,ssrn,,,,source:ssrn,source:ssrn
KRVPFS4A,The interpretability trade-off: ethical implications of deploying deep learning models in diagnostic healthcare,ssrn,,ssrn,,,,source:ssrn,source:ssrn
RIJKYHSX,Smart data portfolios: a governance framework for AI training data,ssrn,,ssrn,,,,source:ssrn,source:ssrn
KS3A9IIE,The operational gap in educational AI governance: a landscape analysis of international frameworks,ssrn,,ssrn,,,,source:ssrn,source:ssrn
QK577S3K,Verifiable AI: the strategic imperative for trustworthy artificial intelligence a technical and business analysis of blockchain-based AI verification,ssrn,,ssrn,,,,source:ssrn,source:ssrn
4K57P37V,At the algorithmic crossroads: creating a legal framework for AI in Bangladesh,ssrn,,ssrn,,,,source:ssrn,source:ssrn
3JA8LSL3,AI in a tribal context: diverse perspectives matter in a changing landscape,ssrn,,ssrn,,,,source:ssrn,source:ssrn
54L4L2SQ,Against extraterritorial reach: why the UK should resist extending AI regulation to overseas model training,ssrn,,ssrn,,,,source:ssrn,source:ssrn
9NA8TTTH,"Responsible by design: ethical AI ecosystems for governance, risk, and delivery",ssrn,,ssrn,,,,source:ssrn,source:ssrn
N2G3TMIJ,Artificial intelligence governance and faith-based organizations: a comprehensive theoretical framework for multi-stakeholder integration in the European union's AI act implementation,ssrn,,ssrn,,,,source:ssrn,source:ssrn
3NLV6DLX,Navigating the extraterritorial effects of AI legislation in an African country,ssrn,,ssrn,,,,source:ssrn,source:ssrn
4UPHGE5T,Bridging the regulatory gap: nigeria's slow progress in AI and emerging technology governance and the urgent need to align with global best practices,ssrn,,ssrn,,,,source:ssrn,source:ssrn
YYINRLXZ,Signals in the noise: what 128 US state-level bills reveal about AI regulatory themes,ssrn,,ssrn,,,,source:ssrn,source:ssrn
7V2JLRNH,"Governing intelligent systems: global frameworks,implementation gaps, and pathways to protect humanity",ssrn,,ssrn,,,,source:ssrn,source:ssrn
EV49K4MZ,"The forcing function: insurance, regulation, and the urgency of AI governance in education AI governance in education",ssrn,,ssrn,,,,source:ssrn,source:ssrn
W5ABZG7E,The translation problem: evidence requirements and stakeholder variation in educational AI governance,ssrn,,ssrn,,,,source:ssrn,source:ssrn
2AIPVEHN,The latombe test: a rule-of-law framework for ex-ante governance of algorithms,ssrn,,ssrn,,,,source:ssrn,source:ssrn
TCGG7IA6,The European health data space: steps forward and critical limitations,ssrn,,ssrn,,,,source:ssrn,source:ssrn
WJSU9LQQ,Self-certification of high-risk AI systems: the example of AI-based facial emotion recognition,ssrn,,ssrn,,,,source:ssrn,source:ssrn
E38RY8U9,"STATE-LEVEL AI REGULATION in mastering artificial intelligence (jon M. Garon ed., forthcoming 2026).",ssrn,,ssrn,,,,source:ssrn,source:ssrn
AADMHRN6,"Including or excluding protected attributes in AI models: legal, ethical, and technical trade-offs",ssrn,,ssrn,,,,source:ssrn,source:ssrn
56BUD7KU,The sentinel system: a global architecture for AI governance and safety,ssrn,,ssrn,,,,source:ssrn,source:ssrn
GBBUHHSY,"AI tools, not gods: why artificial intelligence hype threatens global governance-and how to fix it",ssrn,,ssrn,,,,source:ssrn,source:ssrn
HWA66JTH,California's AI act vs. the E.U.'s AI act - a comparative ordoliberal analysis,ssrn,,ssrn,,,,source:ssrn,source:ssrn
BBYJFHPI,Agents in a tangled bank: an ecosystem approach to AI regulation regulation,ssrn,,ssrn,,,,source:ssrn,source:ssrn
X2F4PDW8,Testing the oracle: challenging chat GPT's security filters to counter terrorist use,ssrn,,ssrn,,,,source:ssrn,source:ssrn
G2C5J5JW,ISO/IEC 42001 and the education sector: a critical analysis,ssrn,,ssrn,,,,source:ssrn,source:ssrn
YE3TWRNP,How EU and U.S. frontier safety laws apply to chinese AI companies,ssrn,,ssrn,,,,source:ssrn,source:ssrn
N9825KAC,The reconstructability gap: how AI-generated narratives acquire authority without records,ssrn,,ssrn,,,,source:ssrn,source:ssrn
ZMHYJ76N,Squaring the circle? Reconciling artificial justice and judicial independence in the EU,ssrn,,ssrn,,,,source:ssrn,source:ssrn
26SAXPHN,"Navigating the EU AI act: key provisions, sanctions and white-collar crime implications",ssrn,,ssrn,,,,source:ssrn,source:ssrn
UNYFTNCC,Embedding children's rights by design: legal safeguards for AI-driven child justice system in Ireland and the EU,ssrn,,ssrn,,,,source:ssrn,source:ssrn
DZNMD5UE,"The use of algorithmic systems by public administrations: practices, challenges and governance frameworks",ssrn,,ssrn,,,,source:ssrn,source:ssrn
YR8N7UPP,Auditable AI for genomic equity: a compliance-as-a-service (CaaS) model for responsible innovation,ssrn,,ssrn,,,,source:ssrn,source:ssrn
TBE3RF5Z,Governance of artificial intelligence: public policy and self-regulatory frameworks for consequential decision-making,ssrn,,ssrn,,,,source:ssrn,source:ssrn
SSMKBT8K,Bridging the wisdom gap: learning from nuclear weapons governance to address the artificial intelligence crisis,ssrn,,ssrn,,,,source:ssrn,source:ssrn
GUE428AU,"Ethics becomes enforceable governance when harm is foreseeable and preventable; otherwise, it stays theoretical. From conscience to foreseeability in health safety AI governance",ssrn,,ssrn,,,,source:ssrn,source:ssrn
3TUJG87T,CAP: a cryptographically verifiable provenance framework for creative and generative AI systems,ssrn,,ssrn,,,,source:ssrn,source:ssrn
GXE3VNH7,Redistributing decision-making power and influence in the AI ecosystem: a call for inclusive participation of users and user organisations,ssrn,,ssrn,,,,source:ssrn,source:ssrn
62S6DFXY,"Computable design space exploration via governance frameworks: joint optimisation of permission boundaries, monitoring thresholds and user transparency policies (for proxy AI)",ssrn,,ssrn,,,,source:ssrn,source:ssrn
6RT7I9P7,Pathways for advancing AI safety in congress,ssrn,,ssrn,,,,source:ssrn,source:ssrn
IITL85U7,"Integrated policies for AI skills, shared compute, and governance infrastructure: a comparative review and implementation pathways for Japan",ssrn,,ssrn,,,,source:ssrn,source:ssrn
WZSG4ZIT,Why probabilistic AI resists auditability: from explainability to verifiable responsibility in high-risk AI systems,ssrn,,ssrn,,,,source:ssrn,source:ssrn
WHFWJU8D,The AI sunset protocol: a socio-technical framework for high-dependency AI decommissioning,ssrn,,ssrn,,,,source:ssrn,source:ssrn
QUFR3Z3U,From data scarcity to abundance: scaling model training with LLM-orchestrated synthetic data pipelines,ssrn,,ssrn,,,,source:ssrn,source:ssrn
I455F953,The hegemonic function of AI: cognitive sovereignty in the age of algorithmic mediation,ssrn,,ssrn,,,,source:ssrn,source:ssrn
XF92TSIM,Constitutional drift in AI systems: the governance gap between output assurance and structural stability,ssrn,,ssrn,,,,source:ssrn,source:ssrn
7VIJQWBF,Observability is not enforcement: a doctrinal and architectural framework for distinguishing compliance instrumentation from runtime authorization in AI governance,ssrn,,ssrn,,,,source:ssrn,source:ssrn
VD97NQEF,The phaedrus machine artificial intelligence and the manufacture of intellectual dependence,ssrn,,ssrn,,,,source:ssrn,source:ssrn
7NUBKZ8W,Adaptive policy stacks for generative AI in the public sector: evidence from triangulated demand–design–implementation data,ssrn,,ssrn,,,,source:ssrn,source:ssrn
88B8LXAI,Corporate quasi-sovereignty: big tech and the politics of sovereign authority in the digital age,ssrn,,ssrn,,,,source:ssrn,source:ssrn
Z6I9JDFX,Auditing accountability; assessing AI audits and AI legal frameworks through the lens of accountability,ssrn,,ssrn,,,,source:ssrn,source:ssrn
D5H2RA3F,The right to explanation in AI systems: a legal imperative or ethical suggestion?,ssrn,,ssrn,,,,source:ssrn,source:ssrn
5N6JXPBH,Charting AI governance future in the arab region: a policy roadmap,ssrn,,ssrn,,,,source:ssrn,source:ssrn
JZ2EXJTM,Algorithmic constitutionalism and horizontal rights: designing the national AI regulatory authority (NaiRA) and AI clearance certificate (AIC),ssrn,,ssrn,,,,source:ssrn,source:ssrn
3NBKLXY3,AURA: a minimal evidentiary layer for origin and consent signals in the AI era,ssrn,,ssrn,,,,source:ssrn,source:ssrn
C5JRYCCM,The global landscape of environmental AI regulation: from the cost of reasoning to a right to green AI,ssrn,,ssrn,,,,source:ssrn,source:ssrn
SEVQQF2T,Decision architecture - a tunable governance model for human-AI decision boundaries,ssrn,,ssrn,,,,source:ssrn,source:ssrn
CEQVR92V,Requisite variety for ai security,ssrn,,ssrn,,,,source:ssrn,source:ssrn
ZN5FRRF7,9DA® conformity engine: a deterministic structural framework for EU AI act conformity assessment,ssrn,,ssrn,,,,source:ssrn,source:ssrn
B8CIYLXF,Platform constitutions and algorithmic rule of law in generative AI: translating the EU AI act and korea’s AI trust framework into provider governance texts,ssrn,,ssrn,,,,source:ssrn,source:ssrn
YUGG954N,The corporate singularity: a framework for AI-first organisational integration,ssrn,,ssrn,,,,source:ssrn,source:ssrn
RX9I52KT,Execution-time authorization for AI agents: a formal framework for deterministic governance boundaries,ssrn,,ssrn,,,,source:ssrn,source:ssrn
TZFN9PMG,AIVO evidentia: an operational evidence layer for external AI representations,ssrn,,ssrn,,,,source:ssrn,source:ssrn
Y5IZ4RW6,"Coordinating risk-management in the AI value chain: fictions, frictions and predictions from the European approach",ssrn,,ssrn,,,,source:ssrn,source:ssrn
WEWQ9NTT,Verified adversarial reasoning intelligence (VARI): multi-agent adversarial verification for regulated AI decision-making,ssrn,,ssrn,,,,source:ssrn,source:ssrn
KWD6CKFR,From monitoring to authorization: the structural shift emerging in agentic AI governance,ssrn,,ssrn,,,,source:ssrn,source:ssrn
4YKMK4ZI,On the impossibility of observability-based authorization: a formal impossibility result for ex-ante AI governance,ssrn,,ssrn,,,,source:ssrn,source:ssrn
JVRQU9NX,Algorithmic leviathan and life awareness: the boundary of AI from the perspective of human nature institutionalism author information,ssrn,,ssrn,,,,source:ssrn,source:ssrn
DQYFMUG9,AI agents' shadow principals,ssrn,,ssrn,,,,source:ssrn,source:ssrn
J5RX8GHG,The 20 laws of artificial intelligence: a design-embedded codex for democratic and inclusive governance in the age of agentic systems,ssrn,,ssrn,,,,source:ssrn,source:ssrn
748PV6B3,"Invisible borrowers, unpriced risk: the upstream AI governance gap under article 26 of the EU AI act",ssrn,,ssrn,,,,source:ssrn,source:ssrn
AQJAIHQR,The death of traits: epistemic exclusion in AI and a framework for decolonial AI governance,ssrn,,ssrn,,,,source:ssrn,source:ssrn
6SILTI7B,Responsible AI: a practitioner playbook for trustworthy AI governance,ssrn,,ssrn,,,,source:ssrn,source:ssrn
WUYLMFRA,Reconciling risk and workers’ rights: the EU’s risk-based approach to algorithmic management and its implications for labour law,ssrn,,ssrn,,,,source:ssrn,source:ssrn
K6BQJ8LZ,"Transparency features in robo-advice: evidence, mechanisms, and EU policy implications for trust, reliance, and financial inclusion",ssrn,,ssrn,,,,source:ssrn,source:ssrn
X3XNRNA3,Authority-mediated trade secrecy in the AI act: an example of functional constitutionalisation of transparency?,ssrn,,ssrn,,,,source:ssrn,source:ssrn
7AXY49GH,Strengthening U.S. community banks through agentic generative AI: reducing regulatory burden and enhancing operational resilience,ssrn,,ssrn,,,,source:ssrn,source:ssrn
VH7JAZ5E,Persistent influence theory: a hierarchical framework for structural persuasion and information fidelity,ssrn,,ssrn,,,,source:ssrn,source:ssrn
JGQNH4XX,The digital gorilla: rebalancing power in the age of AI,ssrn,,ssrn,,,,source:ssrn,source:ssrn
K4EQ3GFV,Reliance authorization in AI systems: defining operational decision thresholds — a preliminary governance model,ssrn,,ssrn,,,,source:ssrn,source:ssrn
KZHM54NQ,Human rights law: relevant or redundant in regulating AI?,ssrn,,ssrn,,,,source:ssrn,source:ssrn
ZB3YIQXF,"A comprehensive national framework for federal AI adoption: governance, standards, and implementation pathways for agentic and generative systems",ssrn,,ssrn,,,,source:ssrn,source:ssrn
PL5P9X2Q,Harmonising consensus: the (geo)political economy of standardisation in the AI act,ssrn,,ssrn,,,,source:ssrn,source:ssrn
CME53ZB7,Behavioral recognition technology,ssrn,,ssrn,,,,source:ssrn,source:ssrn
D6XH7UEE,Comparative analysis of international and national regulatory frameworks in protecting children and adolescents ofAI-facilitatedcyberbullying: from traditional challenges to integral approach​,ssrn,,ssrn,,,,source:ssrn,source:ssrn
M7ZK67KD,The transformation of risk regulation: managing uncertainty and powers in the digital age,ssrn,,ssrn,,,,source:ssrn,source:ssrn
J94QSBDT,Companion paper one: case studies of crystallisation under V = 0,ssrn,,ssrn,,,,source:ssrn,source:ssrn
PQ4EJ94L,Beyond remediation: an irreversibility threshold for preventive AI governance,ssrn,,ssrn,,,,source:ssrn,source:ssrn
RABC4NZH,"AI in EU law: training, hallucinations, memorization, and the core regulatory architecture",ssrn,,ssrn,,,,source:ssrn,source:ssrn
CFWUIU8A,AI and the rule of law: the end of the political,ssrn,,ssrn,,,,source:ssrn,source:ssrn
DBLM7MFQ,"Governing compounding risk: the case for a simultaneity-aware architecture for resilience, oversight and accountability in AI-driven financial services",ssrn,,ssrn,,,,source:ssrn,source:ssrn
8ZSFXDXX,Who proves what when AI decides? The accountability gap in global grain supply chain decisions,ssrn,,ssrn,,,,source:ssrn,source:ssrn
XJ2QUKQS,"Algorithmic security and the limits of predictive policing: data ontology, structural bias, and the reorientation of predictive ai toward cyber threat forecasting",ssrn,,ssrn,,,,source:ssrn,source:ssrn
ICZFW8I4,Security-by-design for multi-agentic AI systems,ssrn,,ssrn,,,,source:ssrn,source:ssrn
NGCNM23S,The great return why 2026 marks the tipping point for local AI migration in Europe,ssrn,,ssrn,,,,source:ssrn,source:ssrn
7P4HGG2L,The impossible proof,ssrn,,ssrn,,,,source:ssrn,source:ssrn
YJLK5FPA,Ethics for oversight and protection the constitutional case for AI governance infrastructure,ssrn,,ssrn,,,,source:ssrn,source:ssrn
A8LZJ2Q3,Information is physical: assessing the planetary trade-offs of AI transformation,ssrn,,ssrn,,,,source:ssrn,source:ssrn
WZHCDNMM,The surprising virtues of heterogeneity: legal pluralism and the governance of generative AI,ssrn,,ssrn,,,,source:ssrn,source:ssrn
ZMBR8X9V,The fourth class how mustafa suleyman invented a new category of slavery and why it is the most dangerous framework in AI history,ssrn,,ssrn,,,,source:ssrn,source:ssrn
F2G6XNFP,"The AI legal judge: constitutional, ethical, and comparative perspectives toward a global governance framework for judicial artificial intelligence",ssrn,,ssrn,,,,source:ssrn,source:ssrn
5BDVC2IX,Strict liability shields: algorithmic provenance as a compliance mechanism for the EU AI act,ssrn,,ssrn,,,,source:ssrn,source:ssrn
H7ZEP6FZ,"Navigating the AI regulatory labyrinth: a comparative analysis of legal, technical, and audit frameworks for compliance by design",ssrn,,ssrn,,,,source:ssrn,source:ssrn
F6H8AWDB,Algorithmic conditionality: theorising the digital dimension of EU accession governance,ssrn,,ssrn,,,,source:ssrn,source:ssrn
5GB3K5C2,TRACE: a governance-first execution framework providing architectural assurance for autonomous AI operations,ssrn,,ssrn,,,,source:ssrn,source:ssrn
SMZREIJG,"Power steering, not a brake: how boards should actually govern AI",ssrn,,ssrn,,,,source:ssrn,source:ssrn
58IWMJLK,EU data access regimes and the viability of GeoAI: from citizen sensors to regional and local SDIs,ssrn,,ssrn,,,,source:ssrn,source:ssrn
2W92E8FH,The living CX system: designing total experience in the AI era,ssrn,,ssrn,,,,source:ssrn,source:ssrn
